,itemVal,closedBy,table,isPaid,canceledBy,isDelivered,sendTime,cancelCap,cancelTime,itemCount,sentBy,from,restName,orderTime,closedAt,extras,item,orderCaption
658,81.0,,s3,False,cozluceadmin,True,,,2021-06-30 20:08:55.355,3.0,,cozluceadmin,Vivaldi Özlüce,2021-06-30 20:08:37.110,,[],VİVALDİ MUZ,
659,250.0,,a0,False,vharmony,True,,yanlış ürün girişi,2021-08-03 15:21:11.470,2.0,,vharmony,Vivaldi Harmony,2021-08-03 15:20:13.747,,[],VİVALDİ TRUF KOLEKSİYONU 24'LÜ KUTU,
660,30.0,,b1,False,cgorukleadmin,True,,,2021-09-16 19:25:43.421192,1.0,,vgorukle,Vivaldi Görükle,2021-09-16 16:24:35.826000+00:00,,[],VİVALDİ BOMBA,
661,14.0,,s2,False,cozluceadmin,True,,,2021-07-25 18:19:21.120,1.0,,cozluceadmin,Vivaldi Özlüce,2021-07-25 18:05:37.427,,[],AMERİCANO,
662,5.0,,d9,False,vharmony,True,2021-08-02 22:45:41.064558,İADE,2021-08-02 22:45:24.181,1.0,SamBarista,adyan,Vivaldi Harmony,2021-08-02 22:34:16.987527,,[],SİYAH ÇAY,
663,10.0,,d12,False,vharmony,True,2021-07-31 18:46:53.445779,iade,2021-07-31 20:27:49.950,2.0,cerentomak,umuttomak,Vivaldi Harmony,2021-07-31 18:41:53.224283,,[],SU,
664,36.0,,b1,False,cozluceadmin,True,,1 tane yerine 2 tane girildi 1 e çevireceğim Nazlı gülşah,2021-07-09 11:07:30.102,2.0,,cozluceadmin,Vivaldi Özlüce,2021-07-09 11:06:00.239,,[],AŞK-I REYHAN,
665,13.25,,b2,False,vgorukle,True,,,2021-06-29 20:57:51.028586,50.0,,vgorukle,Vivaldi Görükle,2021-06-29 20:53:03.611589,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
666,10.0,,d16,False,vharmonyadmin,True,2021-08-24 20:27:10.396289,YANLIŞ MASAYA GİRİLDİ,2021-08-24 20:32:13.827,2.0,zeynepsurucu,Ayberk Sınık,Vivaldi Harmony,2021-08-24 20:22:08.754598,,[],SU,
667,12.0,,a0,False,vharmony,True,2021-07-23 21:14:19.596334,İPTAL,2021-07-23 23:08:37.541,1.0,zeynepsurucu,umuttomak,Vivaldi Harmony,2021-07-23 20:58:35.356146,,[],GELENEKSEL TÜRK KAHVESİ,sade
668,25.0,,b1,False,cozluceadmin,True,2021-03-10 17:43:44.014374,,2021-03-11 13:16:49.445587,1.0,cozluceadmin,sayınns16,Çikolatapare Özlüce,2021-03-10 18:43:35.466744,,[],İspanyol Cheesecake,
669,5.0,,d5,False,vharmony,True,2021-07-06 20:00:36.402511,iade edildi,2021-07-06 20:43:53.854,1.0,vharmony,adyan,Vivaldi Harmony,2021-07-06 19:55:30.130704,,[],SU,
670,30.0,,s2,False,vharmonyadmin,True,2021-08-10 20:30:37.375729,ürün kalmadı,2021-08-10 20:54:31.167,1.0,Beispiellos,betulipek,Vivaldi Harmony,2021-08-10 20:26:21.825738,,[],VİVALDİ ÇİLEK,
671,840.0,,s10,False,vgorukle,True,,,2021-09-06 20:29:48.929,60.0,,vgorukle,Vivaldi Görükle,2021-09-06 20:18:45.653,,[],GELENEKSEL TÜRK KAHVESİ,
672,36.0,,s2,False,vharmonyadmin,True,,,2021-08-25 12:06:15.478,3.0,,vharmonyadmin,Vivaldi Harmony,2021-08-25 12:05:27.405,,[],GELENEKSEL TÜRK KAHVESİ,
673,5.0,,d1,False,vharmonyadmin,True,2021-08-17 16:44:58.210752,MÜKERRER GİRİŞ,2021-08-17 17:04:03.285,1.0,cerentomak,Ayberk Sınık,Vivaldi Harmony,2021-08-17 16:42:43.609434,,[],SU,
674,5.0,,b1,False,cgorukleadmin,True,,,2021-09-13 23:33:52.954930,1.0,,vgorukle,Vivaldi Görükle,2021-09-13 22:49:06.616363,,[],SİYAH ÇAY,
675,66.25,,b1,False,vgorukle,True,,,2021-07-02 18:28:44.733168,250.0,,vgorukle,Vivaldi Görükle,2021-07-02 18:28:34.213934,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
676,18.0,,b1,False,cozluceadmin,True,2021-03-18 15:49:28.758062,,2021-03-19 12:28:18.044957,1.0,cozluceadmin,sayınns16,Çikolatapare Özlüce,2021-03-18 15:52:39.113980,,[],Mocha,
677,30.0,,b1,False,vgorukle,True,,,2021-09-03 20:53:33.919,1.0,,vgorukle,Vivaldi Görükle,2021-09-03 20:53:07.323,,[],VİVALDİ MUZ,
678,15.0,,s12,False,vgorukle,True,,,2021-08-28 16:31:18.470,1.0,,vgorukle,Vivaldi Görükle,2021-08-28 15:02:36.379,,[],COFFEE FLAT WHİTE ,
679,36.0,,b8,False,cozluceadmin,True,,emrree,2021-08-25 15:23:40.130,2.0,,cozluceadmin,Vivaldi Özlüce,2021-08-25 15:23:28.948,,[],EL YAPIMI LİMONATA,
680,14.0,,d2,False,vharmonyadmin,True,2021-09-08 20:38:05.827116,BAŞKA MASAYA YAZILDI,2021-09-08 20:38:55.268,1.0,görkemkahraman,umuttomak,Vivaldi Harmony,2021-09-08 20:31:35.289434,,[],GELENEKSEL TÜRK KAHVESİ,sade
681,12.0,,b8,False,vgorukle,True,,,2021-08-22 10:37:48.519507,1.0,,vgorukle,Vivaldi Görükle,2021-08-22 10:37:32.497681,,[],GELENEKSEL TÜRK KAHVESİ,
682,225.0,,b1,False,vivaldisoganli,True,,,2021-09-12 19:49:15.001786,750.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-12 19:49:08.215048,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
683,15.0,,b4,False,cozluceadmin,True,,,2021-07-06 19:07:27.586,3.0,,cozluceadmin,Vivaldi Özlüce,2021-07-06 19:07:14.020,,[],ÇAY,
684,15.0,,a0,False,vharmonyadmin,True,2021-08-13 19:47:11.114773,mükerrer,2021-08-13 19:47:50.869,1.0,cerentomak,Ayberk Sınık,Vivaldi Harmony,2021-08-13 19:45:33.656367,,[],FİLTRE KAHVE,
685,5.0,,b1,False,cgorukleadmin,True,,,2021-08-10 19:51:28.806072,1.0,,vgorukle,Vivaldi Görükle,2021-08-10 18:02:23.901653,,[],SİYAH ÇAY,
686,18.0,,b8,False,vgorukle,True,,,2021-08-08 19:48:51.060,1.0,,vgorukle,Vivaldi Görükle,2021-08-08 19:36:33.295546,,[],COFFE CARAMEL MOCHA,
687,30.0,,b11,False,cozluceadmin,True,,,2021-07-10 20:30:55.715,1.0,,cozluceadmin,Vivaldi Özlüce,2021-07-10 20:29:56.833,,[],VİVALDİ MUZ,
688,5.0,,d8,False,vharmony,True,2021-07-27 21:52:11.388398,İADE,2021-07-27 22:17:25.899,1.0,cerentomak,umuttomak,Vivaldi Harmony,2021-07-27 21:51:45.661533,,[],SU,
689,2400.0,,b1,False,vgorukle,True,,,2021-09-11 16:37:13.131,80.0,,vgorukle,Vivaldi Görükle,2021-09-11 16:16:53.555,,[],VİVALDİ ÇİLEK,
690,15.0,,b4,False,cozluceadmin,True,,,2021-09-09 19:54:46.055119,1.0,,cozluceadmin,Vivaldi Özlüce,2021-09-09 19:54:09.350441,,[],YEŞİL ÇAY ,
691,5.0,,d11,False,vharmonyadmin,True,2021-09-11 22:36:45.621308,,2021-09-11 23:37:34.849,1.0,görkemkahraman,adyan,Vivaldi Harmony,2021-09-11 22:34:24.410573,,[],SİYAH ÇAY,
692,5.0,,d6,False,vharmony,True,2021-08-01 20:46:42.418397,ikram,2021-08-01 21:12:18.427,1.0,cerentomak,adyan,Vivaldi Harmony,2021-08-01 20:43:31.316517,,[],SİYAH ÇAY,
693,15.0,,b8,False,cgorukleadmin,True,,,2021-09-09 19:57:16.960332,1.0,,vgorukle,Vivaldi Görükle,2021-09-09 18:14:47.156,,[],FİLTRE KAHVE,
694,17.0,,a0,False,vharmony,True,2021-07-24 12:46:31.532351,MÜKERRER GİRİŞ,2021-07-24 18:20:16.207,1.0,SamBarista,SamBarista,Vivaldi Harmony,2021-07-24 12:46:24.997966,,[],ICE LATTE ,
695,16.0,,s1,False,vivaldisoganli,True,,,2021-08-06 21:40:38.640074,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-06 21:13:04.807618,,[],CAPPUCCİNO,
696,467.09999999999997,,b1,False,vivaldisoganli,True,,,2021-09-12 21:14:22.659390,1557.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-12 21:14:11.117945,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
697,7.0,,b8,False,cgorukleadmin,True,,,2021-07-12 22:30:14.905455,1.0,,vgorukle,Vivaldi Görükle,2021-07-12 22:19:29.431220,,[],SODA,
698,24.0,,s10,False,vgorukle,True,,,2021-08-10 21:59:40.250,2.0,,vgorukle,Vivaldi Görükle,2021-08-10 21:11:17.518368,,[],GELENEKSEL TÜRK KAHVESİ,
699,10.0,,b7,False,vgorukle,True,,,2021-08-19 21:03:51.194,2.0,,vgorukle,Vivaldi Görükle,2021-08-19 20:43:26.071248,,[],SİYAH ÇAY,
700,12.0,,b8,False,cgorukleadmin,True,,,2021-06-22 20:10:46.007092,1.0,,cgorukleadmin,Vivaldi Görükle,2021-06-22 19:56:16.861902,,[],GELENEKSEL TÜRK KAHVESİ,
701,5.0,,b1,False,cozluceadmin,True,,,2021-06-26 16:36:17.928,1.0,,cozluceadmin,Vivaldi Özlüce,2021-06-26 15:49:56.504,,[],SU,
702,14.0,,s6,False,vivaldisoganli,True,,,2021-09-13 21:10:45.882148,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-13 20:56:54.567152,,[],GELENEKSEL TÜRK KAHVESİ,
703,33.0,,d8,False,vharmony,True,2021-08-01 21:09:58.904752,iade ,2021-08-01 21:40:38.780,1.0,zeynepsurucu,betulipek,Vivaldi Harmony,2021-08-01 21:02:51.835097,,[],VİVALDİ MUZ,
704,3.5999999999999996,,b1,False,vivaldisoganli,True,,,2021-08-02 15:16:52.452428,12.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-02 15:16:20.009737,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
705,5.0,,d1,False,umuttomak,True,2021-08-11 15:31:59.775018,yanlış giriş,2021-08-11 15:33:57.345058,1.0,umuttomak,umuttomak,Vivaldi Harmony,2021-08-11 15:25:01.150555,,[],SİYAH ÇAY,
706,27.0,,b3,False,cozluceadmin,True,2021-03-29 17:04:46.836345,,2021-03-30 12:50:19.901111,1.0,cozluceadmin,sayınns16,Çikolatapare Özlüce,2021-03-29 17:00:17.304981,,[],Vivaldi Çilek ,
707,5.0,,b8,False,cozluceadmin,True,,,2021-08-05 22:51:31.330,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-05 22:31:17.949,,[],SU,
708,2000.0,,s1,False,vharmony,True,,yalnış,2021-07-25 17:24:34.305,80.0,,vharmony,Vivaldi Harmony,2021-07-25 17:24:01.771,,[],VİVALDİ SÜRÜLEBİLİR KAVONOZ ÇİKOLATA 230GR,
709,36.3,,b4,False,vharmonyadmin,True,2021-08-06 21:17:48.448018,MÜKERRER GİRİŞ,2021-08-06 22:05:58.266,1.0,cerentomak,Ayşe Yılmaz,Vivaldi Harmony,2021-08-06 21:11:19.347048,,[],VİVALDİ MUZ,
710,10.0,,b7,False,cgorukleadmin,True,,,2021-09-01 15:57:47.078926,2.0,,vgorukle,Vivaldi Görükle,2021-09-01 15:37:09.416,,[],SU,
711,15.0,,b1,False,vivaldisoganli,True,,,2021-07-18 18:19:44.515700,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-18 18:10:40.731721,,[],COFFEE FLAT WHİTE ,
712,54.0,,b8,False,cozluceadmin,True,,,2021-08-15 20:45:52.482,2.0,,cozluceadmin,Vivaldi Özlüce,2021-08-15 20:45:40.022,,[],VİVALDİ BROWNİE,
713,5.0,,b4,False,vivaldisoganli,True,,,2021-07-18 22:55:26.780039,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-18 22:30:29.473465,,[],SİYAH ÇAY,
714,390.0,,b7,False,vgorukle,True,,,2021-08-29 17:26:58.936,30.0,,vgorukle,Vivaldi Görükle,2021-08-29 17:13:21.666,,[],DOUBLE ESPRESSO,
715,9.0,,s3,False,cozluceadmin,True,,,2021-07-31 13:59:33.975,30.0,,cozluceadmin,Vivaldi Özlüce,2021-07-31 13:46:07.458,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
716,13.0,,b8,False,cozluceadmin,True,,,2021-08-15 17:59:18.977,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-15 14:58:29.264,,[],DİBEK KAHVESİ,
717,5.0,,b8,False,cgorukleadmin,True,,,2021-09-01 21:33:25.695978,1.0,,vgorukle,Vivaldi Görükle,2021-09-01 21:13:12.058,,[],SİYAH ÇAY,
718,10.0,,b8,False,cozluceadmin,True,,,2021-09-15 16:25:26.528,2.0,,cozluceadmin,Vivaldi Özlüce,2021-09-15 13:06:51.175000+00:00,,[],SU,
719,13.0,,d10,False,vharmony,True,2021-07-09 19:13:11.847873,b 8 e giriş yapılacak,2021-07-09 22:18:54.831,1.0,SamBarista,adyan,Vivaldi Harmony,2021-07-09 18:58:44.012329,,[],DİBEK KAHVESİ,
720,5.5,,s6,False,vharmony,True,2021-07-31 17:59:58.155513,gitmedi,2021-07-31 18:23:02.943,1.0,cerentomak,adyan,Vivaldi Harmony,2021-07-31 17:55:20.004701,,[],SU,
721,13.8,,d15,False,vharmony,True,2021-07-22 20:07:23.863590,değişim,2021-07-22 21:08:28.240,1.0,cerentomak,betulipek,Vivaldi Harmony,2021-07-22 19:57:42.653449,,[],GELENEKSEL TÜRK KAHVESİ,şekerli 
722,234.0,,b1,False,cozluceadmin,True,,,2021-02-22 19:29:23.975627,900.0,,cozluceadmin,Çikolatapare Özlüce,2021-02-22 19:29:12.421101,,[],Çikolata gr,
723,100.2375,,b1,False,cozluceadmin,True,,,2021-09-03 11:52:01.529,1.0,,cozluceadmin,Vivaldi Özlüce,2021-09-03 11:51:30.172,,[],VİVALDİ TRUF KOLEKSİYONU 24'LÜ KUTU,
724,5.0,,b2,False,vgorukle,True,,,2021-08-01 17:28:06.670305,1.0,,vgorukle,Vivaldi Görükle,2021-08-01 17:27:47.747079,,[],SU,
725,30.0,,b2,False,vivaldisoganli,True,,,2021-07-21 23:19:57.792123,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-21 23:08:40.809578,,[],VİVALDİ ÇİLEK,
726,25.2,,b1,False,cozluceadmin,True,,,2021-07-22 16:38:27.540,1.0,,cozluceadmin,Vivaldi Özlüce,2021-07-22 16:02:37.470,,[],VİVALDİ TİRAMİSU,
727,23.7,,b1,False,vgorukle,True,,,2021-07-08 20:53:50.990831,79.0,,vgorukle,Vivaldi Görükle,2021-07-08 20:53:38.639364,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
728,28.6,,d8,False,vharmony,True,2021-07-30 19:41:31.138653,MÜKERRER GİRİŞ,2021-07-30 20:57:59.573,2.0,cerentomak,adyan,Vivaldi Harmony,2021-07-30 19:36:34.993064,,[],DİBEK KAHVESİ,orta
729,28.476,,s7,False,vharmonyadmin,True,2021-08-11 18:26:29.265897,FAZLA YAZILMIŞ,2021-08-11 18:47:28.499,1.0,Beispiellos,Ayşe Yılmaz,Vivaldi Harmony,2021-08-11 18:23:23.155987,,[],SAN SEBASTİAN CHEESECAKE,
730,5.0,,d9,False,vharmony,True,2021-07-31 14:54:59.703693,iade,2021-07-31 14:54:33.651,1.0,cerentomak,betulipek,Vivaldi Harmony,2021-07-31 14:51:31.063732,,[],SU,
731,5.0,,b9,False,vgorukle,True,,,2021-09-16 19:19:52.765,1.0,,vgorukle,Vivaldi Görükle,2021-09-16 15:05:44.191000+00:00,,[],SİYAH ÇAY,
732,17.6,,b1,False,vharmonyadmin,True,2021-08-05 21:31:31.077515,MÜKERRER GİRİŞ,2021-08-05 22:52:25.102,1.0,cerentomak,adyan,Vivaldi Harmony,2021-08-05 21:13:54.728066,,[],CAPPUCCİNO,
733,5.5,,d15,False,vharmonyadmin,True,2021-08-07 21:29:36.914749,İADE,2021-08-07 22:47:04.743,1.0,zeynepsurucu,umuttomak,Vivaldi Harmony,2021-08-07 21:23:29.529803,,[],SU,
734,5.0,,b5,False,vharmony,True,2021-07-21 20:00:19.817170,İSTEMEDİ,2021-07-21 20:01:06.612,1.0,cerentomak,betulipek,Vivaldi Harmony,2021-07-21 19:41:11.175090,,[],SİYAH ÇAY,
735,16.0,,b6,False,cozluceadmin,True,,,2021-08-25 16:37:15.712,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-25 16:29:25.381,,[],COFFEE LATTE,
736,12.0,,s6,False,vivaldisoganli,True,,,2021-08-27 21:58:14.353239,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-08-27 21:57:17.832491,,[], ESPRESSO,
737,5.0,,d3,False,vharmonyadmin,True,2021-08-20 20:42:16.179301,FAZLA GİRİLMİŞ,2021-08-20 20:41:46.436,1.0,cerentomak,umuttomak,Vivaldi Harmony,2021-08-20 20:35:39.977928,,[],SU,
738,12.0,,b1,False,vivaldisoganli,True,,yanlış sipariş,2021-06-23 15:39:08.844,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-06-23 12:55:19.635959,,[],GELENEKSEL TÜRK KAHVESİ,
739,10.0,,b3,False,vivaldisoganli,True,,,2021-07-25 22:52:42.714169,2.0,,vivaldisoganli,Vivaldi Soğanlı,2021-07-25 22:45:53.773235,,[],SİYAH ÇAY,
740,7.0,,b1,False,vgorukle,True,,,2021-08-09 15:01:35.783,1.0,,vgorukle,Vivaldi Görükle,2021-08-09 15:00:53.305,,[],SODA,
741,1.7999999999999998,,b12,False,cozluceadmin,True,,,2021-08-06 23:50:51.611,6.0,,cozluceadmin,Vivaldi Özlüce,2021-08-06 23:50:41.853,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
742,3.0,,d6,False,cozluceadmin,True,,,2021-07-19 21:51:43.077,10.0,,cozluceadmin,Vivaldi Özlüce,2021-07-19 21:26:59.204,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
743,30.0,,d1,False,cozluceadmin,True,,,2021-08-08 22:53:57.594,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-08 22:53:43.645,,[],VİVALDİ MUZ,
744,54.0,,d8,False,cozluceadmin,True,,,2021-07-09 21:12:04.586,2.0,,cozluceadmin,Vivaldi Özlüce,2021-07-09 21:11:20.922,,[],VİVALDİ BROWNİE,
745,250.0,,b1,False,vgorukle,True,,,2021-09-15 18:44:30.202,50.0,,vgorukle,Vivaldi Görükle,2021-09-15 15:43:41.615000+00:00,,[],SİYAH ÇAY,
746,16.8,,d7,False,vharmonyadmin,True,2021-08-13 23:03:35.367394,gitmedi,2021-08-13 23:13:59.503,1.0,cerentomak,adyan,Vivaldi Harmony,2021-08-13 22:29:47.803407,,[],COFFEE FLAT WHİTE ,
747,34.5,,b8,False,vgorukle,True,,,2021-09-01 20:34:48.474,115.0,,vgorukle,Vivaldi Görükle,2021-09-01 20:08:40.572,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
748,64.5,,a0,False,vharmonyadmin,True,,,2021-09-03 12:58:37.666,215.0,,vharmonyadmin,Vivaldi Harmony,2021-09-03 12:57:58.533,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
749,18.0,,b1,False,cozluceadmin,True,,,2021-06-26 16:36:15.075,1.0,,cozluceadmin,Vivaldi Özlüce,2021-06-26 15:49:47.538,,[],EL YAPIMI LİMONATA,
750,54.0,,s2,False,cozluceadmin,True,,,2021-08-21 17:04:58.813,2.0,,cozluceadmin,Vivaldi Özlüce,2021-08-21 16:30:11.206,,[],VİVALDİ BROWNİE,
751,10.600000000000001,,s1,False,cozluceadmin,True,,,2021-06-26 21:04:44.047,40.0,,cozluceadmin,Vivaldi Özlüce,2021-06-26 21:03:53.357,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
752,122.5,,b12,False,cozluceadmin,True,,,2021-09-03 13:20:18.761,35.0,,cozluceadmin,Vivaldi Özlüce,2021-09-03 13:20:10.008,,[],ADET ÇİKOLATA,
753,108.0,,b3,False,cozluceadmin,True,,,2021-09-03 13:21:32.307,360.0,,cozluceadmin,Vivaldi Özlüce,2021-09-03 13:21:23.121,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
754,27.0,,s1,False,vharmonyadmin,True,2021-09-01 21:52:56.106459,mükerrer giriş,2021-09-01 22:01:19.481,1.0,cerentomak,Ayşe Yılmaz,Vivaldi Harmony,2021-09-01 21:49:40.481326,,[],Vivaldi Brownie,
755,18.0,,b1,False,vgorukle,True,,,2021-06-22 15:35:22.635200,1.0,,vgorukle,Vivaldi Görükle,2021-06-22 15:35:15.569047,,[],COFFEE DARK MOCHA,
756,30.0,,b8,False,vharmonyadmin,True,2021-08-28 22:37:14.841431,HATALI SİPARİŞ,2021-08-28 22:59:27.795,2.0,umuttomak,adyan,Vivaldi Harmony,2021-08-28 22:33:12.786503,,[],FİLTRE KAHVE,yanında süt
757,30.0,,b8,False,vharmonyadmin,True,2021-08-21 22:48:33.556597,,2021-08-21 23:20:43.481,1.0,zeynepsurucu,Ayşe Yılmaz,Vivaldi Harmony,2021-08-21 22:43:02.420951,,[],VİVALDİ ÇİLEK,
758,20.0,,d5,False,vharmony,True,2021-07-26 21:17:55.775410,mükerrer giriş,2021-07-26 22:01:30.023,4.0,SamBarista,adyan,Vivaldi Harmony,2021-07-26 21:10:11.581759,,[],SU,
759,20.0,,b3,False,vharmonyadmin,True,2021-08-23 17:01:19.326613,MÜKERRER,2021-08-23 17:11:06.221,1.0,zeynepsurucu,Ayberk Sınık,Vivaldi Harmony,2021-08-23 16:56:06.525586,,[],ÇİLEKLİ LİMONATA,
760,30.0,,b4,False,vharmonyadmin,True,,mükerrer,2021-09-14 17:19:14.472,1.0,,vharmonyadmin,Vivaldi Harmony,2021-09-14 14:18:51.815000+00:00,,[],SAN SEBASTİAN CHEESECAKE,
761,30.0,,d2,False,vharmony,True,2021-07-09 22:29:03.705039,dısbahçe 3 e girildi,2021-07-09 22:30:12.455,1.0,adyan,adyan,Vivaldi Harmony,2021-07-09 22:16:01.719301,,[],VİVALDİ CUP (ÇİLEK/MUZ),
762,2.6,,b1,False,cozluceadmin,True,,,2021-03-04 18:59:45.292963,10.0,,cozluceadmin,Çikolatapare Özlüce,2021-03-04 18:59:00.572968,,[],Çikolata gr,
763,5.0,,s5,False,umuttomak,True,2021-08-26 17:37:23.386762,mükerrer,2021-08-26 17:40:31.285193,1.0,umuttomak,adyan,Vivaldi Harmony,2021-08-26 17:35:04.629088,,[],SU,
764,457.125,,b3,False,cozluceadmin,True,,,2021-06-09 15:11:44.104806,1725.0,,cozluceadmin,Vivaldi Özlüce,2021-06-09 15:11:35.634015,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
765,5.0,,b8,False,cgorukleadmin,True,,,2021-07-12 22:29:49.090160,1.0,,vgorukle,Vivaldi Görükle,2021-07-12 21:52:59.746988,,[],SİYAH ÇAY,
766,18.0,,s4,False,vharmony,True,2021-07-24 16:00:32.670304,,2021-07-24 16:01:34.380,1.0,zeynepsurucu,umuttomak,Vivaldi Harmony,2021-07-24 15:53:47.143148,,[],COFFE CARAMEL MOCHA,
767,14.0,,b7,False,cozluceadmin,True,2021-03-21 16:55:24.288896,,2021-03-22 11:28:16.395,1.0,cozluceadmin,sayınns16,Çikolatapare Özlüce,2021-03-21 17:53:32.328878,,[],Filtre Kahve,
768,45.0,,b10,False,vgorukle,True,,,2021-08-10 21:36:43.207,3.0,,vgorukle,Vivaldi Görükle,2021-08-10 21:36:28.134,,[],COFFEE FLAT WHİTE ,
769,27.0,,b2,False,vharmony,True,2021-07-24 14:36:37.652638,MÜKERRER GİRİŞ,2021-07-24 19:43:11.158,1.0,zeynepsurucu,zeynepsurucu,Vivaldi Harmony,2021-07-24 14:29:12.798016,,[],VİVALDİ MUZ,
770,30.0,,s7,False,adyan,True,2021-09-06 16:10:03.922947,,2021-09-06 16:42:43.672314,1.0,vharmonyadmin,adyan,Vivaldi Harmony,2021-09-06 16:07:27.362519,,[],Vivaldi Brownie,
771,18.0,,b1,False,cgorukleadmin,True,,,2021-09-16 19:25:40.304122,1.0,,vgorukle,Vivaldi Görükle,2021-09-16 16:24:30.535000+00:00,,[],KARPUZLU FROZEN,
772,7.5,,b1,False,cgorukleadmin,True,,,2021-09-16 19:25:45.354787,1.0,,vgorukle,Vivaldi Görükle,2021-09-16 16:24:47.707000+00:00,,[],Dondurma Top,
773,7.0,,b1,False,cgorukleadmin,True,,,2021-09-13 23:33:51.110612,1.0,,vgorukle,Vivaldi Görükle,2021-09-13 21:06:26.682290,,[],SODA,
774,32.2,,d19,False,vharmonyadmin,True,2021-08-22 20:41:34.684433,BAŞKA MASDAYA GİRİLDİ,2021-08-22 21:19:40.711,1.0,cerentomak,adyan,Vivaldi Harmony,2021-08-22 20:38:01.387953,,[],SAN SEBASTİAN CHEESECAKE,
775,30.0,,s6,False,vivaldisoganli,True,,,2021-09-13 21:10:47.883324,1.0,,vivaldisoganli,Vivaldi Soğanlı,2021-09-13 20:57:05.490957,,[],VİVALDİ BOMBA,
776,31.05,,d7,False,vharmonyadmin,True,2021-08-30 22:05:24.031289,İADE EDİLDİ,2021-08-30 22:19:39.987,1.0,umuttomak,adyan,Vivaldi Harmony,2021-08-30 22:01:48.387911,,[],VİVALDİ CUP (ÇİLEK/MUZ),çilek 
777,30.0,,b5,False,cozluceadmin,True,,,2021-07-19 21:49:11.886,1.0,,cozluceadmin,Vivaldi Özlüce,2021-07-19 20:28:27.564,,[],VİVALDİ ÇİLEK,
778,5.0,,b4,False,cozluceadmin,True,,,2021-09-03 23:02:50.763,1.0,,cozluceadmin,Vivaldi Özlüce,2021-09-03 23:02:36.561,,[],ÇAY,
779,12.0,,s10,False,vharmonyadmin,True,2021-08-31 19:16:25.239494,MÜŞTERİ GİTTİ,2021-08-31 23:07:17.396,1.0,cerentomak,adyan,Vivaldi Harmony,2021-08-31 19:09:14.248354,,[],GELENEKSEL TÜRK KAHVESİ,az şekerli 
780,3.5,,b3,False,cozluceadmin,True,,,2021-08-13 20:31:05.258,1.0,,cozluceadmin,Vivaldi Özlüce,2021-08-13 20:21:17.843,,[],ADET ÇİKOLATA,
781,7.0,,d4,False,vharmony,True,2021-08-02 20:26:46.929846,ÜRÜN GİTMERDİ,2021-08-02 21:55:51.877,1.0,SamBarista,betulipek,Vivaldi Harmony,2021-08-02 20:16:12.497064,,[],SODA,
782,10.0,,a0,False,vharmonyadmin,True,,mukerrer,2021-08-17 10:54:22.774,2.0,,vharmonyadmin,Vivaldi Harmony,2021-08-17 10:54:02.316,,[],SU,
783,141.0,,d5,False,vharmonyadmin,True,2021-08-14 16:36:07.521895,hatalı giriş,2021-08-14 17:12:16.512,470.0,Beispiellos,adyan,Vivaldi Harmony,2021-08-14 16:32:58.512160,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
784,15.0,,d7,False,vharmonyadmin,True,2021-08-12 20:23:14.139462,başka masaya girildi,2021-08-12 20:30:32.934,1.0,vharmonyadmin,Ayşe Yılmaz,Vivaldi Harmony,2021-08-12 20:10:32.946537,,[],COFFEE FLAT WHİTE ,
785,5.0,,b11,False,vgorukle,True,,,2021-08-26 15:22:05.241,1.0,,vgorukle,Vivaldi Görükle,2021-08-26 15:07:32.821,,[],SU,
786,21.448305,,b1,False,cozluceadmin,True,,,2021-06-23 16:45:21.446,115.0,,cozluceadmin,Vivaldi Özlüce,2021-06-23 16:24:44.976,,[],EL YAPIMI BELÇİKA ÇİKOLATASI GR,
